_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-01,200077,109.7,2025-01,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,169.0,1.3,14.4
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-02,200077,109.7,2025-02,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,169.0,1.3,14.4
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-03,200077,109.7,2025-03,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,169.0,1.3,14.4
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-04,198621,108.9,2025-04,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,120.0,-0.7,1.7
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-05,198621,108.9,2025-05,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,120.0,-0.7,1.7
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-06,198621,108.9,2025-06,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,120.0,-0.7,1.7
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-07,207248,113.7,2025-07,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,151.0,4.3,4.7
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-08,207248,113.7,2025-08,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,151.0,4.3,4.7
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-09,207248,113.7,2025-09,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,,4.3,4.7
http://landregistry.data.gov.uk/data/ukhpi/region/causeway-coast-and-glens/month/2025-10,207248,113.7,2025-10,3,2025-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/causeway-coast-and-glens,,4.3,4.7
