_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2011-11,107268,64.6,2011-11,3,2011-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,84.0,-7.4,-10.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2011-12,107268,64.6,2011-12,3,2011-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,84.0,-7.4,-10.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-01,101086,60.9,2012-01,3,2012-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,106.0,-5.8,-11.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-02,101086,60.9,2012-02,3,2012-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,106.0,-5.8,-11.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-03,101086,60.9,2012-03,3,2012-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,106.0,-5.8,-11.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-04,101666,61.2,2012-04,3,2012-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,92.0,0.6,-12.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-05,101666,61.2,2012-05,3,2012-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,92.0,0.6,-12.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-06,101666,61.2,2012-06,3,2012-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,92.0,0.6,-12.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-07,101308,61.0,2012-07,3,2012-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,101.0,-0.4,-12.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-08,101308,61.0,2012-08,3,2012-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,101.0,-0.4,-12.5
