_about,average_price,average_price_detached,average_price_existing_property,average_price_flat_maisonette,average_price_new_build,average_price_semi_detached,average_price_terraced,house_price_index,house_price_index_detached,house_price_index_existing_property,house_price_index_flat_maisonette,house_price_index_new_build,house_price_index_semi_detached,house_price_index_terraced,percentage_annual_change,percentage_annual_change_detached,percentage_annual_change_existing_property,percentage_annual_change_flat_maisonette,percentage_annual_change_new_build,percentage_annual_change_semi_detached,percentage_annual_change_terraced,percentage_change,percentage_change_detached,percentage_change_existing_property,percentage_change_flat_maisonette,percentage_change_new_build,percentage_change_semi_detached,percentage_change_terraced,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,sales_volume_existing_property,sales_volume_cash,sales_volume_mortgage,sales_volume_new_build
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-02,159783,200296,159785.0,83360,149424.0,132344,99966,114.2,113.9,114.2,114.2,121.7,115.0,114.2,7.3,6.9,7.3,7.5,12.0,8.0,8.0,4.9,4.7,4.9,4.6,4.7,5.2,5.5,2024-02,1,2024-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,20.0,20.0,5.0,15.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-03,153068,191640,153073.0,80301,143757.0,126851,95848,109.4,109.0,109.4,110.0,117.1,110.2,109.5,5.4,4.8,5.4,6.1,6.8,5.9,7.1,-4.2,-4.3,-4.2,-3.7,-3.8,-4.2,-4.1,2024-03,1,2024-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,17.0,17.0,9.0,8.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-04,149757,186788,149767.0,79356,139076.0,124582,94498,107.0,106.2,107.0,108.7,113.2,108.3,108.0,8.4,7.5,8.5,10.0,6.7,9.4,10.9,-2.2,-2.5,-2.2,-1.2,-3.3,-1.8,-1.4,2024-04,1,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,31.0,30.0,16.0,15.0,1.0
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-05,143929,179215,143938.0,77197,133946.0,119700,90722,102.9,101.9,102.8,105.7,109.1,104.0,103.7,1.0,0.1,1.0,3.2,-1.3,2.0,2.7,-3.9,-4.1,-3.9,-2.7,-3.7,-3.9,-4.0,2024-05,1,2024-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,28.0,28.0,16.0,12.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-06,130996,163116,131008.0,69800,120972.0,109052,82971,93.6,92.7,93.6,95.6,98.5,94.8,94.8,-13.5,-14.0,-13.4,-12.6,-15.5,-12.6,-12.3,-9.0,-9.0,-9.0,-9.6,-9.7,-8.9,-8.5,2024-06,1,2024-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,21.0,21.0,11.0,10.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-07,132756,165442,132768.0,70341,122476.0,110484,84166,94.9,94.1,94.9,96.3,99.7,96.0,96.2,-19.5,-19.8,-19.5,-19.3,-21.5,-18.8,-18.7,1.3,1.4,1.3,0.8,1.2,1.3,1.4,2024-07,1,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,32.0,32.0,17.0,15.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-08,131621,164074,131638.0,69414,120006.0,109431,83838,94.1,93.3,94.1,95.1,97.7,95.1,95.8,-13.7,-14.0,-13.7,-13.8,-15.8,-13.3,-12.6,-0.9,-0.8,-0.9,-1.3,-2.0,-1.0,-0.4,2024-08,1,2024-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,24.0,24.0,11.0,13.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-09,143841,179486,143858.0,75443,131540.0,119770,91305,102.8,102.0,102.8,103.3,107.1,104.1,104.3,-8.8,-9.2,-8.8,-9.0,-10.5,-8.1,-7.7,9.3,9.4,9.3,8.7,9.6,9.4,8.9,2024-09,1,2024-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,36.0,36.0,27.0,9.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-10,135034,168786,135051.0,70637,123203.0,112136,85392,96.5,96.0,96.5,96.8,100.3,97.5,97.6,-9.6,-9.9,-9.6,-9.9,-11.4,-9.0,-8.8,-6.1,-6.0,-6.1,-6.4,-6.3,-6.4,-6.5,2024-10,1,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,32.0,31.0,21.0,11.0,1.0
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-11,143548,179779,143565.0,74272,131487.0,119301,90514,102.6,102.2,102.6,101.7,107.1,103.7,103.4,-8.0,-8.2,-8.0,-9.0,-10.3,-7.3,-7.0,6.3,6.5,6.3,5.1,6.7,6.4,6.0,2024-11,1,2024-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,30.0,30.0,12.0,18.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2024-12,141757,177857,141766.0,72983,131851.0,117500,89215,101.3,101.1,101.3,100.0,107.4,102.1,101.9,-6.8,-6.8,-6.8,-8.6,-7.9,-6.5,-5.8,-1.2,-1.1,-1.3,-1.7,0.3,-1.5,-1.4,2024-12,1,2024-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,22.0,22.0,15.0,7.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-01,142415,178955,142418.0,72795,134257.0,118006,89443,101.8,101.7,101.8,99.7,109.3,102.6,102.2,-6.5,-6.4,-6.5,-8.7,-5.9,-6.2,-5.6,0.5,0.6,0.5,-0.3,1.8,0.4,0.3,2025-01,1,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,26.0,26.0,13.0,13.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-02,137398,172482,137392.0,70439,131706.0,113776,86782,98.2,98.1,98.2,96.5,107.2,98.9,99.2,-14.0,-13.9,-14.0,-15.5,-11.9,-14.0,-13.2,-3.5,-3.6,-3.5,-3.2,-1.9,-3.6,-3.0,2025-02,1,2025-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,27.0,27.0,17.0,10.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-03,145169,181451,145174.0,75329,136143.0,121061,92704,103.7,103.2,103.7,103.2,110.9,105.2,105.9,-5.2,-5.3,-5.2,-6.2,-5.3,-4.6,-3.3,5.7,5.2,5.7,6.9,3.4,6.4,6.8,2025-03,1,2025-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,25.0,25.0,12.0,13.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-04,145512,181672,145519.0,75539,135965.0,122122,92909,104.0,103.3,104.0,103.5,110.7,106.1,106.2,-2.8,-2.7,-2.8,-4.8,-2.2,-2.0,-1.7,0.2,0.1,0.2,0.3,-0.1,0.9,0.2,2025-04,1,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,25.0,25.0,11.0,14.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-05,141212,176197,141224.0,73473,130168.0,119017,89938,100.9,100.2,100.9,100.6,106.0,103.4,102.8,-1.9,-1.7,-1.9,-4.8,-2.9,-0.6,-0.9,-3.0,-3.0,-3.0,-2.7,-4.3,-2.5,-3.2,2025-05,1,2025-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,23.0,23.0,11.0,12.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-06,131482,164208,131490.0,68168,122173.0,110954,83288,94.0,93.4,94.0,93.4,99.5,96.4,95.2,0.4,0.7,0.4,-2.3,1.0,1.7,0.4,-6.9,-6.8,-6.9,-7.2,-6.1,-6.8,-7.4,2025-06,1,2025-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,23.0,23.0,14.0,9.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-07,132312,165207,132313.0,68314,125018.0,111442,84361,94.6,93.9,94.5,93.6,101.8,96.9,96.4,-0.3,-0.1,-0.3,-2.9,2.0,0.9,0.2,0.6,0.6,0.6,0.2,2.3,0.4,1.3,2025-07,1,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,36.0,35.0,20.0,16.0,1.0
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-08,131248,163883,131239.0,67295,127157.0,110667,83945,93.8,93.2,93.8,92.2,103.5,96.2,95.9,-0.3,-0.1,-0.3,-3.1,6.0,1.1,0.1,-0.8,-0.8,-0.8,-1.5,1.7,-0.7,-0.5,2025-08,1,2025-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,30.0,30.0,14.0,16.0,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-09,141911,177562,,72010,,119292,90452,101.4,101.0,,98.6,,103.7,103.3,-1.3,-1.1,,-4.5,,-0.4,-0.9,8.1,8.3,,7.0,,7.8,7.8,2025-09,1,2025-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/na-h-eileanan-siar/month/2025-10,139085,174259,,70304,,116904,88085,99.4,99.1,,96.3,,101.6,100.6,3.0,3.2,,-0.5,,4.3,3.2,-2.0,-1.9,,-2.4,,-2.0,-2.6,2025-10,1,2025-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/na-h-eileanan-siar,,,,,
